ENSEMBL_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	biotype
ENSG00000109929.9	1034.94874412758	-0.560265769019021	0.13720172844983	16.910743082383	0.00467222314566531	0.0489096458104445	SC5D	protein_coding
ENSG00000109971.13	19752.7129188076	-0.112156076735364	0.100133593965607	19.7646009542431	0.00138341587186483	0.0205848987886173	HSPA8	protein_coding
ENSG00000110436.11	163.675490229318	1.35233739007314	0.482393800938783	24.6800615006539	0.000160614827427131	0.0039990532430512	SLC1A2	protein_coding
ENSG00000110619.17	389.872407159077	1.00271394082746	0.329054399617831	25.8766482755841	9.42879979980239E-05	0.00264942219238798	CARS	protein_coding
ENSG00000110721.11	861.850733063895	-0.247771406515279	0.145771315293503	21.1953772997454	0.000744015357306484	0.0131720225934472	CHKA	protein_coding
ENSG00000110917.7	8153.49393265533	-0.0671447018701058	0.0979200613947468	25.4143575182552	0.00011587117674077	0.00312802124855916	MLEC	protein_coding
ENSG00000110921.13	465.454066342568	-0.196740209540149	0.177581662661037	17.0037481789535	0.0044926939370855	0.0476690844818605	MVK	protein_coding
ENSG00000110925.6	1318.8338145387	0.258869771589218	0.166501907670486	22.0783031808579	0.000505952574296281	0.00969923500940063	CSRNP2	protein_coding
ENSG00000111011.17	1405.40997129018	0.103605588640913	0.149751136327965	19.6948249563036	0.00142567677576413	0.0209888504361318	RSRC2	protein_coding
ENSG00000111077.17	42.1250442964343	0.147864987247376	0.724185277442712	23.8060746018366	0.000236555476544843	0.00534666709101988	TNS2	protein_coding
ENSG00000111344.11	631.89998140257	0.667076376920005	0.178539935110994	23.8635349163245	0.000230621806794691	0.00527919221867882	RASAL1	protein_coding
ENSG00000111364.15	317.404914554435	-0.0206614061735353	0.196015073848691	19.4474006517896	0.00158601441806847	0.022785740472917	DDX55	protein_coding
ENSG00000111371.15	2734.43056346927	0.752242833611276	0.209155368418194	24.3889609653728	0.000182755355713691	0.00444408402931015	SLC38A1	protein_coding
ENSG00000111424.10	1300.66605620064	-0.0967023437911989	0.170786086951431	49.1698955717096	2.04870356923067E-09	2.72412190551215E-07	VDR	protein_coding
ENSG00000111450.13	977.925869363228	0.159960820968238	0.161016669491289	23.8584226741768	0.00023114370642251	0.00527919221867882	STX2	protein_coding
ENSG00000111452.12	490.721053524804	1.5060649305403	0.372848275445617	29.85656843247	1.57389263737523E-05	0.00061475262732978	ADGRD1	protein_coding
ENSG00000111665.11	1152.83039411833	-0.464173800255742	0.160011746373179	35.0669236345842	1.45907949230339E-06	9.07315152950255E-05	CDCA3	protein_coding
ENSG00000111671.9	98.7736421021132	0.445201175140181	0.34962337176957	18.4437355723739	0.00243873706701036	0.0307586020187311	SPSB2	protein_coding
ENSG00000111725.10	752.70140276124	-0.0852776360905738	0.179489984941127	19.3722795304379	0.00163811090366501	0.023225934798517	PRKAB1	protein_coding
ENSG00000111727.11	413.425516674495	0.102434680400558	0.199362041500305	24.0516525692719	0.00021220651502696	0.00495769949779808	HCFC2	protein_coding
ENSG00000111728.10	70.2596713479883	-0.686977654737044	0.526858613738476	20.5818601479202	0.000971419722858864	0.0159021861869609	ST8SIA1	protein_coding
ENSG00000111885.6	858.335482904797	-0.227189301941207	0.185702698436159	19.9448549955029	0.00127986017017013	0.0192505712565381	MAN1A1	protein_coding
ENSG00000111912.19	526.655468770271	0.439616938261721	0.257970882291308	23.7866997415776	0.00023859005944241	0.00535392666601558	NCOA7	protein_coding
ENSG00000112029.9	921.41049405889	-0.228656091470118	0.13343005494171	20.5462551898897	0.000986539250585146	0.0159724793951603	FBXO5	protein_coding
ENSG00000112081.16	7699.36521512149	-0.239295198974053	0.0922322875211616	29.3373310154925	1.99086318792407E-05	0.000736282178672899	SRSF3	protein_coding
ENSG00000112139.14	95.3801045167276	-3.54870359603197	1.05347887184847	19.6824354956289	0.00143331220089264	0.0210764343517143	MDGA1	protein_coding
ENSG00000112149.9	4440.55678245762	-0.366073815259946	0.11239636605539	29.0081509679105	2.31023677110958E-05	0.000838078953746333	CD83	protein_coding
ENSG00000112576.12	850.882894657252	-0.608247280775418	0.142839538813362	28.5289711169124	2.86803412439237E-05	0.000995765514466119	CCND3	protein_coding
ENSG00000112640.14	872.191181406505	-0.413286540979547	0.132034210229911	24.9080897632653	0.000145143994605364	0.00371414251304463	PPP2R5D	protein_coding
ENSG00000112655.15	274.018929323467	-1.19263053595745	0.241700453530905	39.1356772190361	2.23008536809376E-07	1.73129422458409E-05	PTK7	protein_coding
ENSG00000112715.21	3843.40865665004	0.507650953992996	0.125724898556301	31.3917254504426	7.83833406539857E-06	0.000358869368071124	VEGFA	protein_coding
ENSG00000112874.9	363.335550596126	-0.0500257481888567	0.207400785168725	19.1561575354264	0.00179754828726893	0.0246625203540882	NUDT12	protein_coding
ENSG00000112972.14	4627.42756664007	-0.509888142418695	0.0977029156625498	102.436901859662	1.61908078701662E-20	2.24854341743564E-17	HMGCS1	protein_coding
ENSG00000112984.11	1487.65060936885	-0.100383700612279	0.119855592370875	56.4646244030373	6.51943019178991E-11	1.18096170966931E-08	KIF20A	protein_coding
ENSG00000113013.12	9177.89478622089	0.352008045650787	0.0889896048992376	37.3253882370789	5.15392044730244E-07	3.53949734455127E-05	HSPA9	protein_coding
ENSG00000113048.16	1076.74621599536	-0.264966484653773	0.154224104696253	20.2709945701051	0.00111151373656706	0.0176253987802241	MRPS27	protein_coding
ENSG00000113273.15	457.11087061855	-0.525760893154346	0.16412504325699	17.4150753914147	0.00377629462977365	0.0424078226213305	ARSB	protein_coding
ENSG00000113407.13	7465.12233261776	0.375219572197984	0.134613628728723	24.2386483373287	0.000195343611862201	0.0046391176067343	TARS	protein_coding
ENSG00000113522.13	1391.65161642459	0.329592196093521	0.167460961867989	17.7433560447733	0.00328586019382285	0.0380877699076443	RAD50	protein_coding
ENSG00000113558.18	11367.9339745704	-0.122717872942119	0.0816453921806781	17.8589013300561	0.00312853909159725	0.0368207251467741	SKP1	protein_coding
ENSG00000113643.8	1382.95471966067	0.176918711460525	0.106960804413807	23.3071416478134	0.000294845296858724	0.00636489009574644	RARS	protein_coding
ENSG00000113657.12	2715.75686509289	-0.476746565972584	0.224281646009546	22.358571647612	0.000447470542690962	0.00887767351284815	DPYSL3	protein_coding
ENSG00000113658.16	3139.76262940541	0.464061732917143	0.1794245632172	26.8250869476545	6.1694745853648E-05	0.00187621077475607	SMAD5	protein_coding
ENSG00000113712.17	2320.25812201912	0.384860549108734	0.102291573683573	22.2134884017692	0.000476858903931332	0.00929837666183732	CSNK1A1	protein_coding
ENSG00000113716.12	817.665654600896	0.107418419310006	0.146437084124147	27.2815001434581	5.0274744818716E-05	0.0016112411166388	HMGXB3	protein_coding
ENSG00000113719.15	3023.28234191027	-0.279172101848526	0.0914040535025669	23.1572817535693	0.000314976758886604	0.00665015964412782	ERGIC1	protein_coding
ENSG00000113742.12	1686.69208355712	0.685888157198493	0.269326948000215	17.6065242964763	0.00348219842904866	0.0396754769049036	CPEB4	protein_coding
ENSG00000114268.11	316.954919161134	-0.385436963227584	0.471802106829891	18.2901403514552	0.00260391976554673	0.0321604675390994	PFKFB4	protein_coding
ENSG00000114302.15	1044.0002079895	-0.204920240568353	0.169914608974934	18.6924373591119	0.00219281273138494	0.0286694208468413	PRKAR2A	protein_coding
ENSG00000114346.13	2938.56431642829	0.0772118070480786	0.112383611383694	21.3638932479422	0.000691334225944694	0.0124869746966513	ECT2	protein_coding
ENSG00000114353.16	4424.50537938672	-0.283219017007578	0.0857131009338241	18.1684542702716	0.00274252784175415	0.0333647885730084	GNAI2	protein_coding
ENSG00000114982.17	1281.34313451861	0.0706760949637641	0.121697338941951	20.7389666393445	0.000907384385622951	0.0151622960373012	KANSL3	protein_coding
ENSG00000115159.15	396.467786955074	0.78329909352977	0.315294395147482	19.6423241624196	0.00145830895475827	0.0213459146292239	GPD2	protein_coding
ENSG00000115268.9	12746.2176265576	-0.0932718648823294	0.0978248496456968	18.810225144704	0.0020849973813257	0.0278125744601813	RPS15	protein_coding
ENSG00000115295.19	696.34296558305	0.705556612514228	0.195885115093822	21.4034198832701	0.000679520015009052	0.012291346841676	CLIP4	protein_coding
ENSG00000115540.14	6494.20896996132	-0.169955610617029	0.118175094423075	32.0106896774675	5.91237225125773E-06	0.000287344567509936	MOB4	protein_coding
ENSG00000115641.18	809.550857489792	0.337415315886951	0.189410978681714	43.8490130892944	2.485576686187E-08	2.56753909096292E-06	FHL2	protein_coding
ENSG00000115825.9	16354.0278096909	0.430281684261963	0.159217957717086	18.234576189247	0.00266633745116494	0.0328017242146757	PRKD3	protein_coding
ENSG00000115827.13	168.103509215674	0.55486345287544	0.25481490554172	17.3599755709803	0.00386534825629966	0.0431365962995441	DCAF17	protein_coding
ENSG00000115875.18	3932.65199867713	-0.361322725890532	0.121515431371406	47.3392760795049	4.84483408796515E-09	5.71279068542231E-07	SRSF7	protein_coding
ENSG00000115884.10	1216.64737155005	-0.575340624961735	0.13121712867123	39.3033066796895	2.0633239611304E-07	1.62198026353263E-05	SDC1	protein_coding
ENSG00000115902.10	1009.51470913784	0.426284104080145	0.148573509685755	33.335491921775	3.22803211428761E-06	0.000174362039331367	SLC1A4	protein_coding
ENSG00000115993.12	815.072519180992	0.613371556423335	0.15564638918631	29.3640614790964	1.96694089594477E-05	0.000733874455475037	TRAK2	protein_coding
ENSG00000116005.11	1429.05336542591	0.0309359112821165	0.139837064776165	26.8606541455873	6.07192372875045E-05	0.00185104816306468	PCYOX1	protein_coding
ENSG00000116133.11	4190.63729110859	-0.659050913123425	0.149804619456043	43.579188131213	2.81953445359436E-08	2.79693342345047E-06	DHCR24	protein_coding
ENSG00000116191.17	1601.62708155002	0.989504609509794	0.179484050040414	39.7251487192791	1.6965930563041E-07	1.36811074908032E-05	RALGPS2	protein_coding
ENSG00000116285.12	793.640427792838	0.221853716535966	0.21821952009681	21.3265127822249	0.000702693134344359	0.0126373546563599	ERRFI1	protein_coding
ENSG00000116350.16	1473.48442337938	-0.089345734637334	0.116063774629483	20.3794796322013	0.0010605007281351	0.0169503818426606	SRSF4	protein_coding
ENSG00000116478.11	1832.70524039002	-0.333281073111168	0.101351739747909	22.5885194628556	0.000404513554324943	0.00823455197965385	HDAC1	protein_coding
ENSG00000116514.16	862.189487206623	0.0129229906704337	0.213137943969943	81.8045966883752	3.51698191674865E-16	1.75835027909766E-13	RNF19B	protein_coding
ENSG00000116574.5	1947.82796336779	0.724064973967801	0.12336578323618	60.9792366348757	7.62613454240683E-12	1.83305876241429E-09	RHOU	protein_coding
ENSG00000116584.17	215.777774865673	1.37041104544415	0.314958190849893	36.3408993297371	8.1174955211558E-07	5.36828447190086E-05	ARHGEF2	protein_coding
ENSG00000116717.11	436.651069447493	1.20175408569294	0.342443752409637	38.0368524648234	3.70946341734025E-07	2.68003371406565E-05	GADD45A	protein_coding
ENSG00000116741.7	719.029680779832	-0.146828309210933	0.178426783287149	43.828853172432	2.50910364146549E-08	2.57059724710468E-06	RGS2	protein_coding
ENSG00000116922.14	414.839705868547	0.518768010642311	0.196673473481967	17.185655582349	0.00416082789077754	0.0451834820215713	C1orf109	protein_coding
ENSG00000116962.14	11630.8574138055	1.18275395559068	0.191792614119646	57.3167535848385	4.35104029592681E-11	8.23994737254382E-09	NID1	protein_coding
ENSG00000116984.12	1557.50457949067	-0.0367764276083445	0.151000307583646	18.3919562295123	0.00249324095222773	0.0312254696010966	MTR	protein_coding
ENSG00000117280.12	266.318921730214	0.244499322200265	0.224945029862304	19.1470415669629	0.00180459817924648	0.0247320971956159	RAB29	protein_coding
ENSG00000117394.20	2635.87579829428	-0.0495022725675829	0.139569264704536	25.9108953195658	9.28576297085872E-05	0.00262585410345618	SLC2A1	protein_coding
ENSG00000117399.13	1686.46779193971	-0.0724974614663868	0.111837029028899	18.3408845737843	0.00254816924030956	0.031754304421365	CDC20	protein_coding
ENSG00000117479.12	946.291399902613	0.336987783967518	0.226340618616843	22.4633193990267	0.000427371033813637	0.00854673688261865	SLC19A2	protein_coding
ENSG00000117500.12	2563.02716779408	0.231902557827758	0.116720100793088	22.5931479178656	0.000403692094912187	0.00823123571665159	TMED5	protein_coding
ENSG00000117593.9	1087.72092370534	-0.151362481256192	0.126990035893875	23.8553465634726	0.000231458303531162	0.00527919221867882	DARS2	protein_coding
ENSG00000117597.17	734.151925888022	0.168885265336007	0.134709850672095	27.0143507622742	5.66765674435521E-05	0.00177100104119239	DIEXF	protein_coding
ENSG00000117616.17	992.975121391581	0.163114414491146	0.164273982565455	16.9312669909232	0.00463201261488001	0.0486108527904159	RSRP1	protein_coding
ENSG00000117632.22	14131.3796317708	-0.228164520232151	0.0999598295146251	16.8631771665017	0.00476672967158512	0.0494434474399523	STMN1	protein_coding
ENSG00000117643.14	170.770244185883	-0.954703476757879	0.259809828640913	23.1804192539813	0.00031178219316834	0.0066162404624976	MAN1C1	protein_coding
ENSG00000117650.12	721.550768641708	-0.151213947805265	0.139537433155678	23.2626325468098	0.00030068790220274	0.00643544193430146	NEK2	protein_coding
ENSG00000117682.16	582.29955996222	0.144403709242275	0.160197227492311	25.4336844880211	0.000114877913826344	0.00310792001063955	DHDDS	protein_coding
ENSG00000117707.15	418.416169482361	1.09862046174621	0.295732306259864	28.6817212291791	2.67706948337913E-05	0.000942554689373403	PROX1	protein_coding
ENSG00000117724.12	4561.63552217483	-0.549390052525487	0.212272475763976	20.6422544718068	0.000946293489693668	0.0156487517804092	CENPF	protein_coding
ENSG00000118217.5	1616.13707506339	0.21434759937681	0.0939103347314975	25.9795883757421	9.00530547165514E-05	0.00256394790638309	ATF6	protein_coding
ENSG00000118495.18	5066.09935458397	-0.341474222593906	0.124327517578085	34.6893534224769	1.73543006173381E-06	0.000104788117592323	PLAGL1	protein_coding
ENSG00000118564.14	1281.65968857821	0.529762426469222	0.146836446309251	42.2881387199433	5.1502065621699E-08	4.76832828300456E-06	FBXL5	protein_coding
ENSG00000118777.10	54.7399904970695	1.57452092280513	0.624567936904207	16.9340334656355	0.00462661844442929	0.0485950453251443	ABCG2	protein_coding
ENSG00000118965.14	391.176833417652	0.570845364113085	0.224573882833503	30.4355655634105	1.21048424135733E-05	0.000489638916916676	WDR35	protein_coding
ENSG00000119139.17	142.538745927579	0.0920033735615145	0.275708058012722	20.9723433026269	0.000819863592895808	0.0140955640269666	TJP2	protein_coding
ENSG00000119203.13	913.71617779132	0.0121029487059819	0.140143763377817	16.9538235869639	0.00458820950930971	0.0483936950649879	CPSF3	protein_coding
ENSG00000119326.14	3376.32163013055	-0.143046982204587	0.161988437508712	16.8874974156566	0.00471817798247736	0.0491847427881439	CTNNAL1	protein_coding
ENSG00000119401.10	890.471147437788	-0.187545243875496	0.11828345908713	18.987305099182	0.00193263012156659	0.0262564607494139	TRIM32	protein_coding
ENSG00000119408.16	292.04074536807	0.45175323710969	0.295092956264727	20.2180028491015	0.00113730243173315	0.0178582199676289	NEK6	protein_coding
ENSG00000119508.17	2237.65396333194	0.0614720543404249	0.214909623648325	72.4077065178076	3.23019416585467E-14	1.18747637879463E-11	NR4A3	protein_coding
ENSG00000119547.5	102.966807728265	-0.623900989880227	0.356825904849894	17.6382565635228	0.00343566803531491	0.0393967108012854	ONECUT2	protein_coding
ENSG00000119711.12	565.674465829331	-0.195711836732402	0.15227354054934	25.1031721873592	0.000133085542020999	0.00347999202870391	ALDH6A1	protein_coding
ENSG00000119801.12	1181.36769942412	-0.0821725519905274	0.130097917192497	24.0995008052681	0.000207759356937383	0.00488117331270743	YPEL5	protein_coding
ENSG00000119906.11	2156.77638408013	-0.179319388371716	0.11829745409842	27.0171195217918	5.6606242901761E-05	0.00177100104119239	SLF2	protein_coding
ENSG00000119922.9	214.690107699688	0.205236302101713	0.289079416041593	17.0729940573155	0.00436342212143238	0.0468945942354112	IFIT2	protein_coding
ENSG00000119927.13	513.566073667074	0.311731509156173	0.153067635355974	17.9190629672323	0.00304957042193133	0.0360610981113715	GPAM	protein_coding
ENSG00000120008.15	1127.55155626104	0.216892895203119	0.16370411661987	18.371099198186	0.00251553130927639	0.0314102156190265	WDR11	protein_coding
ENSG00000120437.8	1623.82923797748	-0.475015398881356	0.126175629695767	20.9594234936919	0.000824483481050279	0.0141361029213271	ACAT2	protein_coding
ENSG00000120685.19	436.58826174904	0.0461694323992973	0.186816899039781	25.7972094142179	9.76904138158541E-05	0.00271944873559991	PROSER1	protein_coding
ENSG00000120686.11	774.422411451923	0.657163130488089	0.165371672471209	16.9011833018847	0.00469106890403622	0.0490658328297479	UFM1	protein_coding
ENSG00000120729.9	3883.98244391265	0.760697132337058	0.139973000462701	99.0187266210712	8.50828007462966E-20	8.18038405021508E-17	MYOT	protein_coding
ENSG00000120738.7	153.851855725548	0.000641954116380541	0.439347675595123	17.2376792744012	0.00407040749462762	0.044588977454295	EGR1	protein_coding
ENSG00000120742.10	3437.55820014997	0.335849927506874	0.14473857459169	23.2838846093102	0.000297884061556055	0.00639734172747273	SERP1	protein_coding
ENSG00000120802.13	5281.53280034713	-0.298104676247566	0.110228583446934	25.0601630441956	0.000135655793981428	0.00352507644277313	TMPO	protein_coding
ENSG00000120833.13	224.138529983911	0.235688635262171	0.360075990212224	25.6777176830946	0.000103038592500247	0.0028556083540146	SOCS2	protein_coding
ENSG00000120875.8	102.67902854238	1.4160505193743	0.498519577339971	24.9055349377682	0.000145308879820692	0.00371414251304463	DUSP4	protein_coding
ENSG00000121350.15	630.803099189509	0.432999132531834	0.185292286990442	18.4955349912245	0.00238538157404557	0.030328326953475	PYROXD1	protein_coding
ENSG00000121440.14	1919.41815655092	0.0941147419672354	0.166410028294854	28.8952670066116	2.43107226944863E-05	0.000868170637023955	PDZRN3	protein_coding
ENSG00000121644.18	2658.32339663577	0.0672253778348283	0.0838841256217268	17.1508715973729	0.00422237678439876	0.0457723221406766	DESI2	protein_coding
ENSG00000121753.12	192.859480781265	-1.32491044708158	0.258425433841467	32.1447934760167	5.56161321956379E-06	0.000271541420434874	ADGRB2	protein_coding
ENSG00000121879.3	589.244073075358	0.374618792120997	0.251464169163868	21.1728722443559	0.000751343806768095	0.0132631251290021	PIK3CA	protein_coding
ENSG00000121957.12	1533.93167245044	-0.21953319693788	0.131299651517862	20.980124440678	0.000817093514290706	0.0140866921863718	GPSM2	protein_coding
ENSG00000121966.6	481.143918798735	-1.10630912203137	0.2467181838389	34.9432330358499	1.54441375121908E-06	9.50917609679179E-05	CXCR4	protein_coding
ENSG00000122012.13	3724.49188282257	0.436491009761133	0.142703762761174	31.1809690388156	8.62723219298522E-06	0.000383742972171254	SV2C	protein_coding
ENSG00000122218.14	3100.51479356032	0.275420590743309	0.111497893721126	19.0405945220224	0.00188895636983501	0.0256910398983328	COPA	protein_coding
ENSG00000122547.10	323.487969847429	0.713821349448642	0.301751776706597	23.424773446137	0.000279938560317452	0.00611704906539831	EEPD1	protein_coding
ENSG00000122642.10	439.432864516124	-0.0198340777479165	0.177909085072548	30.0434821835923	1.4460759960663E-05	0.000571977970722552	FKBP9	protein_coding
ENSG00000122741.15	1643.3854308239	0.778764119493414	0.199231100174303	20.5818374742383	0.000971429278190236	0.0159021861869609	DCAF10	protein_coding
ENSG00000122779.17	2934.4028773579	-0.0483638586485174	0.0939722277176215	19.9802376876412	0.00126044703250291	0.0190730356649562	TRIM24	protein_coding
ENSG00000122824.10	721.648792438241	-0.191467786120404	0.179650167291422	55.6979457076463	9.37772725958533E-11	1.62794740302162E-08	NUDT10	protein_coding
ENSG00000123080.10	1418.18308153684	-0.484437198515758	0.130014816123756	22.1722342279108	0.000485557791459423	0.00943169869187148	CDKN2C	protein_coding
ENSG00000123213.22	713.023559853582	0.228600762531023	0.14788754015623	17.1434750904837	0.00423557888586405	0.0458756503417806	NLN	protein_coding
ENSG00000123352.17	1103.749260175	0.0978338333278843	0.125252165086334	21.081030659207	0.000781995311083132	0.0136320214689373	SPATS2	protein_coding
ENSG00000123358.19	5487.83516569759	0.169461250736941	0.185890275758166	100.967866407461	3.30399069603641E-20	4.12965797097592E-17	NR4A1	protein_coding
ENSG00000123416.15	53334.9327088477	-0.387662847731857	0.0902900770836592	29.4790145205722	1.86727436813935E-05	0.000709393991713488	TUBA1B	protein_coding
ENSG00000123505.15	2362.88803904532	-0.178504818938495	0.107014791778052	47.3549087617894	4.80939579741066E-09	5.71279068542231E-07	AMD1	protein_coding
ENSG00000123552.17	281.221345150402	0.904735493574337	0.289927678045799	17.2958346620361	0.00397160306124425	0.0438525323873603	USP45	protein_coding
ENSG00000123595.7	385.299650535278	-0.110184872407228	0.204327398159041	24.7639395120587	0.00015474301178267	0.00389161550155249	RAB9A	protein_coding
ENSG00000123892.11	3847.47652147712	0.0174185080555892	0.114173223192877	44.3348255201808	1.98058878778834E-08	2.09791349648869E-06	RAB38	protein_coding
ENSG00000123975.4	5137.23267676849	-0.25167269550235	0.137639302394896	17.3853091462563	0.00382415134197285	0.042714984471241	CKS2	protein_coding
ENSG00000124193.14	1898.73335894746	-0.272821713653271	0.122312117214029	41.4102316396889	7.7522904815685E-08	6.77593557546327E-06	SRSF6	protein_coding
ENSG00000124198.8	1688.54373528388	0.390923686733852	0.167242567059171	21.7901266059002	0.000573943602137758	0.0107552040226684	ARFGEF2	protein_coding
ENSG00000124226.10	907.354993427926	0.83130225082881	0.203477540277574	22.1703444827986	0.000485959993404691	0.00943169869187148	RNF114	protein_coding
ENSG00000124406.16	67.0373500156926	0.435817569081292	0.595874751214039	19.1077182526593	0.00183532157647028	0.0251208026186354	ATP8A1	protein_coding
ENSG00000124496.12	314.713148128847	0.216985408091604	0.214297990485875	27.6261418690404	4.30643120069975E-05	0.00140538077225969	TRERF1	protein_coding
ENSG00000124523.15	191.375528949769	0.625964936211994	0.30659179434116	17.6651081696727	0.00339677012274133	0.0391537599634772	SIRT5	protein_coding
ENSG00000124549.14	89.6285712122952	-0.0492463118771493	0.384941156960048	21.5665612132556	0.00063282863624018	0.0117181112953571	BTN2A3P	transcribed_unprocessed_pseudogene
ENSG00000124702.17	2063.36893736594	-0.332173493466494	0.0955732096168461	30.4872819129109	1.18240162254303E-05	0.000482968558175339	KLHDC3	protein_coding
ENSG00000124762.13	1455.71658364615	0.199398564738595	0.134363649356512	25.4630551145399	0.000113384597944902	0.00308085671676812	CDKN1A	protein_coding
ENSG00000124766.6	892.909652226047	-0.293553504304165	0.218711943026156	22.3419514841992	0.000450744336354792	0.00889392636371642	SOX4	protein_coding
ENSG00000124783.12	3539.96822863201	0.106263207451483	0.104524249304165	22.5293680594446	0.000415158202747684	0.00838297637502957	SSR1	protein_coding
ENSG00000125378.15	1062.47721439966	0.38952063267426	0.134143420333723	19.3321254473514	0.00166664353585294	0.0233797727885812	BMP4	protein_coding
ENSG00000125454.11	354.929504399479	-0.360588162692468	0.235697753213255	23.3968020606393	0.000283414254153704	0.00617141944715531	SLC25A19	protein_coding
ENSG00000125459.14	519.586784475571	0.464606564888695	0.187033577794641	20.6472270083368	0.000944253478588421	0.0156487517804092	MSTO1	protein_coding
ENSG00000125505.16	958.93054200201	-0.440477043751221	0.189406658402726	19.4804642603183	0.00156360404048245	0.0225936264762892	MBOAT7	protein_coding
ENSG00000125630.15	828.885645608227	0.547108026304352	0.19489396725233	20.6656277977369	0.000936742042756732	0.0156111183898885	POLR1B	protein_coding
ENSG00000125772.12	663.183987674366	0.267912214614455	0.202334595936859	18.8004208222987	0.00209376948769649	0.0278404519433175	GPCPD1	protein_coding
ENSG00000125863.18	619.247692163606	-0.310519737025483	0.306705179071104	23.4738083745882	0.000273946885173276	0.0060282783763746	MKKS	protein_coding
ENSG00000125967.16	342.034536217851	-0.337236623381467	0.208921451004086	20.5479070141845	0.000985832711972706	0.0159724793951603	NECAB3	protein_coding
ENSG00000126067.11	4185.31598742415	-0.213896504571625	0.107026264027155	19.2590641684479	0.00171981700505936	0.0239110041671156	PSMB2	protein_coding
ENSG00000126070.19	732.004968503871	0.0659956042630062	0.20267270305223	21.2854994539707	0.000715367667413309	0.0128283794476312	AGO3	protein_coding
ENSG00000126216.13	680.327838923961	0.0370537120770534	0.160940064344901	18.6571728887427	0.00222614245814543	0.0289299618889807	TUBGCP3	protein_coding
ENSG00000126368.5	134.600856527969	0.178074805024641	0.366879210286725	44.0548534563991	2.25758916053554E-08	2.35146724312781E-06	NR1D1	protein_coding
ENSG00000126787.12	1729.2645371725	-0.334936347929517	0.0945878899993832	43.6805240355018	2.68916822643091E-08	2.7005260372577E-06	DLGAP5	protein_coding
ENSG00000127022.14	13242.0358005513	0.22961553515179	0.0943372166581602	46.9334246989027	5.86181416534977E-09	6.7217261699731E-07	CANX	protein_coding
ENSG00000127418.14	2850.91682315313	-0.106982528516604	0.131643778819368	17.4116994986917	0.00378169263546601	0.0424303197941558	FGFRL1	protein_coding
ENSG00000127955.15	2374.75941728327	0.309848843463313	0.145569263037361	39.760807841109	1.66874615452113E-07	1.35439338865972E-05	GNAI1	protein_coding
ENSG00000128050.8	3435.8533394572	-0.209306968010713	0.0861653422375866	41.5030920093399	7.42431271070331E-08	6.58131096248799E-06	PAICS	protein_coding
ENSG00000128228.4	223.800265984032	0.110145119366787	0.258725104763775	20.8806533294895	0.00085321018957848	0.0144366482416637	SDF2L1	protein_coding
ENSG00000128272.14	2933.51828875742	0.51688018706605	0.118361906560108	60.3608391762845	1.02367671816945E-11	2.36943246303703E-09	ATF4	protein_coding
ENSG00000128294.15	586.390699060205	-0.0455432249276572	0.143834970351662	46.6670328504639	6.64240137977308E-09	7.54757953143489E-07	TPST2	protein_coding
ENSG00000128513.14	535.089970904021	0.908435851502215	0.245386842080942	25.034678346842	0.00013720189105544	0.00355785567697498	POT1	protein_coding
ENSG00000128524.4	2438.43581025245	0.0866978906514381	0.0907561081611044	36.668544666996	6.97928250681E-07	4.74098108981621E-05	ATP6V1F	protein_coding
ENSG00000128564.6	898.833587874501	-0.404169985182563	0.213183449820664	28.3711100062424	3.07959232360266E-05	0.00105457053295095	VGF	protein_coding
ENSG00000128590.4	876.200847846408	1.16230826847518	0.299359726958566	17.0415826101794	0.00442160585447672	0.0472760064799868	DNAJB9	protein_coding
ENSG00000128606.12	2088.20145258449	-0.691265826857455	0.157363063328572	65.6531719305011	8.20326758672927E-13	2.500796135769E-10	LRRC17	protein_coding
ENSG00000128965.11	174.062787474397	3.33710710494347	0.384201131649224	134.404881091372	2.76343604359721E-27	1.15133957029738E-23	CHAC1	protein_coding
ENSG00000129250.11	1000.59555695269	-0.163141718453768	0.171674099703327	29.0758022459572	2.24069664368992E-05	0.000818902554078373	KIF1C	protein_coding
ENSG00000129317.14	822.582279226743	0.401063083985771	0.205854825801924	34.7517166410054	1.68643603259197E-06	0.000102324096948383	PUS7L	protein_coding
ENSG00000129422.14	400.458897887351	1.01649292065923	0.224016897301964	38.1044241402957	3.59530127484829E-07	2.61265526943772E-05	MTUS1	protein_coding
ENSG00000129566.12	163.663317599138	-0.871366264880942	0.488064094073501	24.3670562423125	0.000184538589385185	0.00446147287090116	TEP1	protein_coding
ENSG00000129675.15	2370.95628101289	-0.113988424611635	0.106297791129993	26.3263412451998	7.71269530718787E-05	0.0022507115936615	ARHGEF6	protein_coding
ENSG00000130052.13	540.175721055571	0.0022040404755243	0.192400450239612	26.0813599379848	8.60514978815984E-05	0.00247745525915159	STARD8	protein_coding
ENSG00000130066.16	571.796066009439	0.170552433500308	0.172217438206034	17.4865563542496	0.00366375080120304	0.0412923546115751	SAT1	protein_coding
ENSG00000130227.16	780.824940549516	0.190858099641129	0.159665800027179	18.0410596924225	0.00289538315415271	0.034758662711658	XPO7	protein_coding
ENSG00000130303.12	1770.99671425069	-0.247156061612245	0.130783654264704	20.9016712966395	0.000845450102285091	0.0143577185169312	BST2	protein_coding
